type_value,pp_code,parking_pl_value,x,y,destination,no_of_lots
CAR LOTS,C0098,CLIVE STREET,1.30553444731297,103.852460628735,"(1.30553444731297, 103.852460628735)",18
MYCYCLE LOTS,A0024,ADAM ROAD FOOD CENTRE OFF STREET,1.32370739228633,103.814280350182,"(1.32370739228633, 103.814280350182)",77
CAR LOTS,L0040,LORONG 28 GEYLANG,1.31168680296276,103.88565548529,"(1.31168680296276, 103.88565548529)",38
MYCYCLE LOTS,F0002,FOCH ROAD,1.31194236321305,103.859670226185,"(1.31194236321305, 103.859670226185)",41
MYCYCLE LOTS,L0096,LORONG 101 CHANGI,1.31455836056997,103.899952989269,"(1.31455836056997, 103.899952989269)",19
MYCYCLE LOTS,BL144,BACKLANE BET KITCHENER ROAD / PLUMER ROAD,1.30944545286796,103.858293940433,"(1.30944545286796, 103.858293940433)",5
MYCYCLE LOTS,BL192,BACKLANE OFF FARLEIGH AVENUE,1.36412912944576,103.865309967172,"(1.36412912944576, 103.865309967172)",15
MYCYCLE LOTS,BL061,BACKLANE BET TEMPLE STREET / PAGODA STREET,1.28309186727878,103.843936102448,"(1.28309186727878, 103.843936102448)",10
MYCYCLE LOTS,S0015,STANLEY STREET,1.27966224053578,103.847645134021,"(1.27966224053578, 103.847645134021)",32
MYCYCLE LOTS,U0021,UBI AVENUE 4,1.33337097582763,103.895102233982,"(1.33337097582763, 103.895102233982)",51
MYCYCLE LOTS,BL209,BACKLANE OFF MOHD ALI LANE / ANN SIANG HILL,1.28163047694681,103.845346927751,"(1.28163047694681, 103.845346927751)",6
CAR LOTS,J0112,JALAN GELENGGANG,1.37315316418236,103.829636211698,"(1.37315316418236, 103.829636211698)",13
CAR LOTS,S0048,SHAW ROAD,1.33609299235126,103.884280759032,"(1.33609299235126, 103.884280759032)",15
MYCYCLE LOTS,BL092,BACKLANE OFF SEAH STREET,1.29640743164152,103.854524936274,"(1.29640743164152, 103.854524936274)",3
MYCYCLE LOTS,BL019,BACKLANE BET UPPER CROSS STREET / MOSQUE STREET,1.2834586829609,103.84557905141,"(1.2834586829609, 103.84557905141)",20
CAR LOTS,L0101,LORONG 107 CHANGI,1.31578030098753,103.904071703399,"(1.31578030098753, 103.904071703399)",11
MYCYCLE LOTS,BL067,BACKLANE BET ANN  SIANG ROAD / ERSKINE ROAD,1.28084402072384,103.845660747564,"(1.28084402072384, 103.845660747564)",21
MYCYCLE LOTS,K0120,KEMPAS ROAD,1.3145040562945,103.860441669915,"(1.3145040562945, 103.860441669915)",44
CAR LOTS,B0073,BOON TAT STREET,1.28115417586698,103.848578195321,"(1.28115417586698, 103.848578195321)",29
MYCYCLE LOTS,M0026,MANILA STREET,1.29897757293152,103.854097205511,"(1.29897757293152, 103.854097205511)",17
MYCYCLE LOTS,BL138,BACKLANE BET KELANTAN LANE / ROAD,1.30610016514326,103.856055978798,"(1.30610016514326, 103.856055978798)",8
CAR LOTS,G0022,GENTING LINK,1.32860202292085,103.874247834844,"(1.32860202292085, 103.874247834844)",2
CAR LOTS,S0168,SERVICE ROAD OFF JALAN KELULUT,1.38315050174316,103.876080384588,"(1.38315050174316, 103.876080384588)",32
CAR LOTS,C0097,CAMPBELL LANE,1.30513226604978,103.85273769619,"(1.30513226604978, 103.85273769619)",8
MYCYCLE LOTS,S0170,SERVICE ROAD OFF SEMBAWANG ROAD,1.45339392194595,103.832305900057,"(1.45339392194595, 103.832305900057)",18
CAR LOTS,B0052,BANDA STREET,1.28088672396468,103.843389458622,"(1.28088672396468, 103.843389458622)",12
CAR LOTS,L0100,LORONG 106 CHANGI,1.3161973018002,103.903357589765,"(1.3161973018002, 103.903357589765)",6
MYCYCLE LOTS,BL055,BACKLANE OFF MCCALLUM STREET,1.27971646373202,103.847449102112,"(1.27971646373202, 103.847449102112)",3
CAR LOTS,B0096,BUKIT TIMAH  LINK OFF STREET,1.34114769294269,103.776912811931,"(1.34114769294269, 103.776912811931)",37
MYCYCLE LOTS,BL120,BACKLANE BET CUFF ROAD / VEERASAMY ROAD,1.30698695193514,103.8537241915,"(1.30698695193514, 103.8537241915)",12
MYCYCLE LOTS,Q0001,QUEEN STREET,1.29846882819397,103.852710353761,"(1.29846882819397, 103.852710353761)",34
CAR LOTS,P0115,PASIR RIS SPORTS & RECREATION CENTRE,1.37383714621949,103.951651438295,"(1.37383714621949, 103.951651438295)",131
CAR LOTS,C0130,CHANGI SOUTH STREET 2,1.33083005100311,103.963975193505,"(1.33083005100311, 103.963975193505)",97
MYCYCLE LOTS,B0092,BABOO LANE,1.30867857736315,103.854218934018,"(1.30867857736315, 103.854218934018)",6
MYCYCLE LOTS,BL093,BACKLANE OFF PURVIS STREET,1.29631285878592,103.855654073289,"(1.29631285878592, 103.855654073289)",9
CAR LOTS,F0025,FORTH LOK YANG ROAD,1.32520715159079,103.68790169435,"(1.32520715159079, 103.68790169435)",23
CAR LOTS,T0123,TUAS SOUTH STREET 2,1.30637991066855,103.633974835924,"(1.30637991066855, 103.633974835924)",25
CAR LOTS,Q0008,QUEENSWAY OFF STREET (RIDOUT TEA GARDEN),1.30449016775603,103.801823232026,"(1.30449016775603, 103.801823232026)",85
CAR LOTS,N0010,NIVEN ROAD,1.3030872336076,103.849519798384,"(1.3030872336076, 103.849519798384)",20
CAR LOTS,N0023,NETHERAVON ROAD,1.39091181027397,103.985941993826,"(1.39091181027397, 103.985941993826)",21
MYCYCLE LOTS,S0166,SEMBAWANG ROAD / ADMIRALTY ROAD EAST OFF STREET,1.45343904539719,103.833150195456,"(1.45343904539719, 103.833150195456)",77
CAR LOTS,C0157,CHANGI NORTH CRESCENT,1.34797341208186,103.967023277848,"(1.34797341208186, 103.967023277848)",18
CAR LOTS,K0052,KALLANG SECTOR,1.32388267061417,103.87381231392,"(1.32388267061417, 103.87381231392)",48
MYCYCLE LOTS,BL208,BACKLANE BET BAGHDAD STREET / MUSCAT STREET,1.30120665588692,103.859572724649,"(1.30120665588692, 103.859572724649)",19
MYCYCLE LOTS,H0011,HOLLAND DRIVE OFF STREET CARPARK,1.31012129892158,103.793042260857,"(1.31012129892158, 103.793042260857)",304
CAR LOTS,B0008,BEATTY ROAD,1.31369166063446,103.858771849253,"(1.31369166063446, 103.858771849253)",32
CAR LOTS,D0002,DUBLIN ROAD,1.29828018943734,103.839954709742,"(1.29828018943734, 103.839954709742)",7
CAR LOTS,O0010,OUTRAM ROAD,1.2849000806191,103.834937751457,"(1.2849000806191, 103.834937751457)",28
CAR LOTS,B0011,BIRCH ROAD,1.31064088803476,103.854182095387,"(1.31064088803476, 103.854182095387)",14
MYCYCLE LOTS,BL077,BACKLANE BET JIAK CHUAN ROAD / TECK LIM ROAD,1.28003017223252,103.841807135264,"(1.28003017223252, 103.841807135264)",7
CAR LOTS,D0009,DESKER ROAD,1.30797566467359,103.85673828544,"(1.30797566467359, 103.85673828544)",103
CAR LOTS,M0006,MCCALLUM STREET,1.27948828822993,103.847559767474,"(1.27948828822993, 103.847559767474)",11
CAR LOTS,C0022,CLUB STREET,1.28151036053464,103.846184397423,"(1.28151036053464, 103.846184397423)",36
CAR LOTS,L0089,LOYANG LANE,1.37323480978336,103.968124560252,"(1.37323480978336, 103.968124560252)",19
CAR LOTS,W0045,WARNA ROAD,1.31150776797932,103.796455969715,"(1.31150776797932, 103.796455969715)",17
CAR LOTS,R0015,ROWELL ROAD,1.30763678460658,103.856268146896,"(1.30763678460658, 103.856268146896)",89
CAR LOTS,T0039,TANNERY LANE,1.32648825410706,103.878963530328,"(1.32648825410706, 103.878963530328)",36
MYCYCLE LOTS,BL011,BACKLANE OFF SYNAGOGUE STREET,1.28552004438338,103.848580734386,"(1.28552004438338, 103.848580734386)",43
CAR LOTS,L0120,LORONG MYDIN,1.31943274112542,103.911610585144,"(1.31943274112542, 103.911610585144)",3
CAR LOTS,P0049,PENSHURT PLACE,1.36361018175408,103.864557299172,"(1.36361018175408, 103.864557299172)",8
CAR LOTS,B0045,BLAIR ROAD,1.27563928446759,103.835662435141,"(1.27563928446759, 103.835662435141)",43
CAR LOTS,C0110,COOK STREET,1.27878012513416,103.844291008859,"(1.27878012513416, 103.844291008859)",5
CAR LOTS,A0037,ANG MO KIO STREET 64,1.38760853230426,103.849624742206,"(1.38760853230426, 103.849624742206)",11
CAR LOTS,A0036,ANG MO KIO STREET 62,1.38644025931496,103.84543561163,"(1.38644025931496, 103.84543561163)",15
MYCYCLE LOTS,D0011,DUXTON HILL,1.27896225054333,103.842735983349,"(1.27896225054333, 103.842735983349)",8
CAR LOTS,K0057,KALLANG AVENUE,1.30996268533068,103.86546464152,"(1.30996268533068, 103.86546464152)",80
CAR LOTS,S0086,SUNGEI KADUT STREET 1,1.42039910251931,103.750536568323,"(1.42039910251931, 103.750536568323)",59
CAR LOTS,T0080,TUAS AVENUE 7,1.33172659793259,103.645622777813,"(1.33172659793259, 103.645622777813)",35
MYCYCLE LOTS,BL151,BACKLANE OFF CAVAN ROAD,1.31047637755756,103.861224248924,"(1.31047637755756, 103.861224248924)",5
MYCYCLE LOTS,T0074,TAMPINES INDUSTRIAL AVENUE 3,1.35857218408111,103.928931099195,"(1.35857218408111, 103.928931099195)",28
CAR LOTS,F0030,FARLEIGH AVENUE,1.36437589422243,103.866047926746,"(1.36437589422243, 103.866047926746)",26
CAR LOTS,J0010,JALAN LANA,1.32332393643097,103.918902110206,"(1.32332393643097, 103.918902110206)",9
MYCYCLE LOTS,M0009,MISTRI ROAD,1.27375435704417,103.845952289549,"(1.27375435704417, 103.845952289549)",18
MYCYCLE LOTS,BL193,BACKLANE OFF SERANGOON GARDEN WAY,1.36364207692246,103.86530649317,"(1.36364207692246, 103.86530649317)",8
MYCYCLE LOTS,BL060,BACKLANE OFF SMITH STREET,1.28325057491982,103.843098300737,"(1.28325057491982, 103.843098300737)",15
CAR LOTS,S0128,SERVICE ROAD OFF CHAI CHEE DRIVE,1.32326537048325,103.919351446349,"(1.32326537048325, 103.919351446349)",11
MYCYCLE LOTS,BL034,BACKLANE BET KEONG SIAK ROAD / NEIL ROAD,1.28059957419046,103.842007344023,"(1.28059957419046, 103.842007344023)",8
MYCYCLE LOTS,BL034,BACKLANE BET KEONG SIAK ROAD / NEIL ROAD,1.28059957419046,103.842007344023,"(1.28059957419046, 103.842007344023)",8
CAR LOTS,S0092,SENOKO SOUTH ROAD,1.45478507768213,103.80155828029,"(1.45478507768213, 103.80155828029)",32
CAR LOTS,L0076,LORONG MELAYU,1.31897916868962,103.9107075129,"(1.31897916868962, 103.9107075129)",9
CAR LOTS,S0157,SERVICE ROAD OFF JALAN MASJID,1.31946330562585,103.91198992562,"(1.31946330562585, 103.91198992562)",8
CAR LOTS,G0018,GENTING LANE,1.32378570114867,103.878193391115,"(1.32378570114867, 103.878193391115)",44
CAR LOTS,L0061,LIM TUA TOW ROAD,1.35399267474445,103.876776025607,"(1.35399267474445, 103.876776025607)",6
CAR LOTS,S0091,SENOKO ROAD,1.46312112991879,103.80317440717,"(1.46312112991879, 103.80317440717)",25
MYCYCLE LOTS,W0004,WILKIE ROAD,1.30210583569963,103.848553817729,"(1.30210583569963, 103.848553817729)",28
MYCYCLE LOTS,J0051,JALAN MAS PUTEH,1.30816543849522,103.76187072974,"(1.30816543849522, 103.76187072974)",37
CAR LOTS,D0012,DALHOUSIE LANE,1.30483716218397,103.852347046268,"(1.30483716218397, 103.852347046268)",4
MYCYCLE LOTS,T0003,TANK ROAD,1.29418149700989,103.84344006993,"(1.29418149700989, 103.84344006993)",30
MYCYCLE LOTS,T0003,TANK ROAD,1.29418149700989,103.84344006993,"(1.29418149700989, 103.84344006993)",30
MYCYCLE LOTS,M0084,MARINA VIEW OFF STREET,1.2742871506972,103.849396678888,"(1.2742871506972, 103.849396678888)",60
MYCYCLE LOTS,BL128,BACKLANE OFF ROWELL ROAD,1.30722510500549,103.856085787437,"(1.30722510500549, 103.856085787437)",10
MYCYCLE LOTS,T0057,TESSENSOHN ROAD,1.31392795154288,103.854812830055,"(1.31392795154288, 103.854812830055)",59
MYCYCLE LOTS,BL046,BACKLANE BET SYNAGOGUE STREET / CHURCH STREET,1.28451275145067,103.849103504108,"(1.28451275145067, 103.849103504108)",9
CAR LOTS,S0139,SERVICE ROAD OFF UPPER BUKIT TIMAH ROAD,1.34287641739025,103.775680279604,"(1.34287641739025, 103.775680279604)",40
MYCYCLE LOTS,C0038,CLAYMORE HILL,1.3073828088693,103.831340049182,"(1.3073828088693, 103.831340049182)",35
CAR LOTS,S0167,SERVICE ROAD OFF JALAN SELASEH,1.38506359942894,103.872660056415,"(1.38506359942894, 103.872660056415)",34
CAR LOTS,P0025,PRINCESS OF WALES ROAD,1.32379690474294,103.808428692769,"(1.32379690474294, 103.808428692769)",3
CAR LOTS,G0026,GUL CIRCLE,1.31224055221003,103.67434238065,"(1.31224055221003, 103.67434238065)",43
MYCYCLE LOTS,BL172,BACKLANE BET ARAB STREET / JALAN PINANG,1.30229819418328,103.8583395493,"(1.30229819418328, 103.8583395493)",10
CAR LOTS,S0005,SERANGOON ROAD (KITCHENER ROAD / LAVENDER STREET),1.31283640899808,103.856300875326,"(1.31283640899808, 103.856300875326)",46
MYCYCLE LOTS,BL118,BACKLANE BET DICKSON ROAD / UPPER WELD ROAD,1.30558730640854,103.854279583758,"(1.30558730640854, 103.854279583758)",5
MYCYCLE LOTS,K0039,KING GEORGE'S AVENUE / HORNE ROAD OFF STREET,1.30948423672023,103.861739205851,"(1.30948423672023, 103.861739205851)",78
CAR LOTS,Q0005,QUALITY ROAD FOOD CENTRE (JTC),1.33295753212807,103.710474774065,"(1.33295753212807, 103.710474774065)",51
MYCYCLE LOTS,M0076,MINBU ROAD OFF STREET,1.32491166816026,103.848836967833,"(1.32491166816026, 103.848836967833)",123
CAR LOTS,C0053,CAIRNHILL ROAD SERVICE ROAD,1.30805227020767,103.837000833733,"(1.30805227020767, 103.837000833733)",12
CAR LOTS,S0164,SELETAR AEROSPACE VIEW,1.41018275909352,103.869187260987,"(1.41018275909352, 103.869187260987)",51
CAR LOTS,T0019,TANJONG PENJURU CRESCENT,1.30110489164921,103.74057339877,"(1.30110489164921, 103.74057339877)",12
CAR LOTS,L0060,LORONG BAKAR BATU,1.32632756130304,103.87450045562,"(1.32632756130304, 103.87450045562)",55
MYCYCLE LOTS,S0070,SIMON ROAD SERVICE ROAD,1.36150188101541,103.885990378766,"(1.36150188101541, 103.885990378766)",28
MYCYCLE LOTS,J0009,JALAN KUBOR (NORTH BRIDGE ROAD / VICTORIA STREET),1.30358412390917,103.859575888757,"(1.30358412390917, 103.859575888757)",19
MYCYCLE LOTS,P0082,PIONEER SECTOR 2,1.29408769967589,103.667092129813,"(1.29408769967589, 103.667092129813)",169
CAR LOTS,C0119,CEYLON ROAD OFF STREET,1.30977530715461,103.899379880318,"(1.30977530715461, 103.899379880318)",23
MYCYCLE LOTS,BL180,BACKLANE BET JALAN SULTAN / ALIWAL STREET,1.3017324913012,103.861827236511,"(1.3017324913012, 103.861827236511)",18
MYCYCLE LOTS,M0088,MARGARET DRIVE OFF STREET,1.30029520668714,103.803027670463,"(1.30029520668714, 103.803027670463)",67
MYCYCLE LOTS,BL015,BACKLANE OFF AMOY STREET,1.28084814414684,103.847328750897,"(1.28084814414684, 103.847328750897)",8
MYCYCLE LOTS,M0011,MOSQUE STREET,1.2833963648608,103.84541590246,"(1.2833963648608, 103.84541590246)",61
CAR LOTS,C0142,CHANG CHARN ROAD,1.28888657764857,103.812151657823,"(1.28888657764857, 103.812151657823)",9
MYCYCLE LOTS,G0043,GOODLINK PARK / JALAN MATA AYER OFF STREET,1.42569074100946,103.825694608381,"(1.42569074100946, 103.825694608381)",29
MYCYCLE LOTS,M0085,MARTIN PLACE / MUTHURAMAN CHETTY ROAD,1.29249223462081,103.837923237797,"(1.29249223462081, 103.837923237797)",27
MYCYCLE LOTS,BL177,BACKLANE OFF BAGHDAD STREET,1.30117651428876,103.860341681462,"(1.30117651428876, 103.860341681462)",10
MYCYCLE LOTS,BL116,BACKLANE BET KAMPONG KAPOR / UPPER DICKSON ROAD,1.30636735044917,103.852640819807,"(1.30636735044917, 103.852640819807)",10
MYCYCLE LOTS,L0124,LORONG 37 GEYALNG OFF STREET (EPS),1.31493673093877,103.889350305682,"(1.31493673093877, 103.889350305682)",45
MYCYCLE LOTS,BL196,BACKLANE OFF BLAIR ROAD / SPOTTISWOODE PARK ROAD,1.27679425422275,103.836641721876,"(1.27679425422275, 103.836641721876)",11
CAR LOTS,J0037,JOO YEE ROAD,1.32806473231153,103.715877242872,"(1.32806473231153, 103.715877242872)",14
MYCYCLE LOTS,B0005,BANDA STREET / SAGO LANE OFF STREET,1.28110073225642,103.843769259943,"(1.28110073225642, 103.843769259943)",43
MYCYCLE LOTS,N0020,NEW MARKET ROAD,1.2871126341133,103.844699395008,"(1.2871126341133, 103.844699395008)",16
MYCYCLE LOTS,H0012,HONG KONG STREET,1.28646304822852,103.84716381483,"(1.28646304822852, 103.84716381483)",36
MYCYCLE LOTS,BL023,BACKLANE BET PECK SEAH STREET / TRAS STREET,1.2771804293225,103.844689936334,"(1.2771804293225, 103.844689936334)",18
CAR LOTS,L0087,LOYANG CRESCENT,1.3787425421553,103.974188713688,"(1.3787425421553, 103.974188713688)",37
CAR LOTS,S0022,SYED ALWI ROAD (JALAN BESAR / ROCHOR CANAL ROAD),1.3063956907028,103.859217092961,"(1.3063956907028, 103.859217092961)",48
CAR LOTS,P0077,PANDAN AVENUE,1.30182855345843,103.748323745178,"(1.30182855345843, 103.748323745178)",16
MYCYCLE LOTS,A0035,ANTHONY ROAD OFF STREET,1.31008226632073,103.836831229346,"(1.31008226632073, 103.836831229346)",62
CAR LOTS,O0031,ONAN ROAD / JOO CHIAT ROAD OFF STREET,1.31403939397129,103.898659194665,"(1.31403939397129, 103.898659194665)",20
MYCYCLE LOTS,BL010,BACKLANE BET LORONG TELOK / CIRCULAR ROAD,1.28599578506404,103.849099842669,"(1.28599578506404, 103.849099842669)",20
MYCYCLE LOTS,BL031,BACKLANE OFF BUKIT PASOH ROAD,1.27838712783549,103.840495326329,"(1.27838712783549, 103.840495326329)",12
MYCYCLE LOTS,BL053,BACKLANE BET BOON TAT STREET / MCCUALLUM STREET,1.27955351104186,103.848799696102,"(1.27955351104186, 103.848799696102)",60
MYCYCLE LOTS,BL212,BACKLANE BET ONAN ROAD / JOO CHIAT ROAD,1.30992684777949,103.901628221893,"(1.30992684777949, 103.901628221893)",6
MYCYCLE LOTS,BL054,BACKLANE OFF BOON TAT STREET,1.28111688219201,103.848183309058,"(1.28111688219201, 103.848183309058)",24
CAR LOTS,J0128,JALAN KLEDEK OFF STREET,1.30353969987153,103.859037277257,"(1.30353969987153, 103.859037277257)",6
CAR LOTS,S0084,SUNGEI KADUT DRIVE,1.40898442767409,103.746330371604,"(1.40898442767409, 103.746330371604)",38
CAR LOTS,J0035,JALAN TAMPANG,1.44155041153614,103.823622363304,"(1.44155041153614, 103.823622363304)",36
MYCYCLE LOTS,BL016,BACKLANE OFF GEMILL LANE,1.28248230438176,103.847167148573,"(1.28248230438176, 103.847167148573)",6
MYCYCLE LOTS,H0004,HOLLAND DRIVE / NORTH BOUNA VISTA ROAD OFF STREET,1.31173005395788,103.792599426624,"(1.31173005395788, 103.792599426624)",97
MYCYCLE LOTS,BL021,BACKLANE OFF COOK STREET,1.27902327479798,103.844221377715,"(1.27902327479798, 103.844221377715)",10
MYCYCLE LOTS,C0036,CLAYMORE ROAD,1.30734357541594,103.830992541314,"(1.30734357541594, 103.830992541314)",43
CAR LOTS,S0168,SERVICE ROAD OFF JALAN KELULUT,1.38315050174316,103.876080384588,"(1.38315050174316, 103.876080384588)",32
CAR LOTS,L0031,LORONG TAHAR,1.31247734998062,103.875545376361,"(1.31247734998062, 103.875545376361)",2
CAR LOTS,C0113,CHANGI ROAD (BET JALAN KEMBANGAN / STILL ROAD),1.31788362822047,103.906192582186,"(1.31788362822047, 103.906192582186)",73
MYCYCLE LOTS,BL210,BACKLANE OFF NORTH BRIDGE ROAD,1.30325709406226,103.859644969188,"(1.30325709406226, 103.859644969188)",5
MYCYCLE LOTS,N0013,NORTH BRIDGE ROAD OFF STREET,1.30004801664539,103.856613839218,"(1.30004801664539, 103.856613839218)",111
MYCYCLE LOTS,R0037,RANGOON LANE OFF STREET,1.31637921484049,103.854266586949,"(1.31637921484049, 103.854266586949)",29
MYCYCLE LOTS,L0123,LORONG 9-11 GEYLANG (EPS),1.3129251264046,103.876530198456,"(1.3129251264046, 103.876530198456)",65
MYCYCLE LOTS,BL022,BACKLANE BET TRAS STREET / COOK STREET,1.27854411553281,103.844336664344,"(1.27854411553281, 103.844336664344)",15
MYCYCLE LOTS,C0011,CHEONG CHIN NAM ROAD,1.34200566510296,103.775534328985,"(1.34200566510296, 103.775534328985)",84
MYCYCLE LOTS,O0013,OUTRAM HILL,1.28423404173083,103.83632998584,"(1.28423404173083, 103.83632998584)",21
MYCYCLE LOTS,BL021,BACKLANE OFF COOK STREET,1.27902327479798,103.844221377715,"(1.27902327479798, 103.844221377715)",10
MYCYCLE LOTS,B0101,BOON LAY WAY HVP,1.32525278412481,103.75030485703,"(1.32525278412481, 103.75030485703)",91
MYCYCLE LOTS,P0006,PECK SEAH STREET,1.27801298006495,103.844977347025,"(1.27801298006495, 103.844977347025)",11
MYCYCLE LOTS,P0006,PECK SEAH STREET,1.27801298006495,103.844977347025,"(1.27801298006495, 103.844977347025)",11
MYCYCLE LOTS,BL041,BACKLANE BET CARPENTER / UPPER CIRCULAR ROAD,1.28844188215323,103.847581620065,"(1.28844188215323, 103.847581620065)",9
MYCYCLE LOTS,BL009,BACKLANE BET HONGKONG STREET / CARPENTER STREET,1.28765635544446,103.848041114111,"(1.28765635544446, 103.848041114111)",7
